,Model,Compressor,error_bound,epochs,miou,class,iou,run
224,unet,sz3,1E-7,10,0.0013064079917760093,wall,0.017621371198990134,1
225,unet,sz3,1E-7,10,0.0013064079917760093,fence,0.005825142494783179,1
226,unet,sz3,1E-7,10,0.0013064079917760093,pole,0.001045534845152684,1
227,unet,sz3,1E-7,10,0.0013064079917760093,traffic light,0.0,1
228,unet,sz3,1E-7,10,0.0013064079917760093,traffic sign,0.00020577361683343144,1
229,unet,sz3,1E-7,10,0.0013064079917760093,vegetation,4.477648444393438e-05,1
230,unet,sz3,1E-7,10,0.0013064079917760093,terrain,0.0040334998309986105,1
231,unet,sz3,1E-7,10,0.0013064079917760093,sky,0.0045139754563838334,1
232,unet,sz3,1E-7,10,0.0013064079917760093,person,0.004451998010280219,1
233,unet,sz3,1E-7,10,0.0013064079917760093,rider,0.00043383065691451504,1
234,unet,sz3,1E-7,10,0.0013064079917760093,car,0.0,1
235,unet,sz3,1E-7,10,0.0013064079917760093,truck,0.0,1
236,unet,sz3,1E-7,10,0.0013064079917760093,bus,0.0,1
237,unet,sz3,1E-7,10,0.0013064079917760093,train,0.0006984573203533066,1
238,unet,sz3,1E-7,10,0.0013064079917760093,motorcycle,0.0,1
239,unet,sz3,1E-7,10,0.0013064079917760093,bicycle,0.0,1
240,unet,sz3,1E-7,10,0.0012778947779748643,unlabeled,2.1423793582542306e-05,2
241,unet,sz3,1E-7,10,0.0012778947779748643,road,0.0033881938134789407,2
242,unet,sz3,1E-7,10,0.0012778947779748643,sidewalk,0.00010186340117901893,2
243,unet,sz3,1E-7,10,0.0012778947779748643,building,0.0018729946130097864,2
244,unet,sz3,1E-7,10,0.0012778947779748643,wall,0.0173171731812677,2
245,unet,sz3,1E-7,10,0.0012778947779748643,fence,0.0063825806637308235,2
246,unet,sz3,1E-7,10,0.0012778947779748643,pole,0.0009528210773368781,2
247,unet,sz3,1E-7,10,0.0012778947779748643,traffic light,0.0,2
248,unet,sz3,1E-7,10,0.0012778947779748643,traffic sign,0.00023327219992921394,2
249,unet,sz3,1E-7,10,0.0012778947779748643,vegetation,3.586485067197517e-05,2
250,unet,sz3,1E-7,10,0.0012778947779748643,terrain,0.002489185702360173,2
251,unet,sz3,1E-7,10,0.0012778947779748643,sky,0.004419033519802988,2
252,unet,sz3,1E-7,10,0.0012778947779748643,person,0.004939611587044041,2
253,unet,sz3,1E-7,10,0.0012778947779748643,rider,0.0006711731147226617,2
254,unet,sz3,1E-7,10,0.0012778947779748643,car,0.0,2
255,unet,sz3,1E-7,10,0.0012778947779748643,truck,0.0,2
256,unet,sz3,1E-7,10,0.0012778947779748643,bus,0.0,2
257,unet,sz3,1E-7,10,0.0012778947779748643,train,0.0006232309330286426,2
258,unet,sz3,1E-7,10,0.0012778947779748643,motorcycle,0.0,2
259,unet,sz3,1E-7,10,0.0012778947779748643,bicycle,0.0,2
260,unet,sz3,1E-7,10,0.0013208497651523044,unlabeled,0.00011109733575708004,3
261,unet,sz3,1E-7,10,0.0013208497651523044,road,0.003450166559764954,3
262,unet,sz3,1E-7,10,0.0013208497651523044,sidewalk,0.0001898742894471215,3
263,unet,sz3,1E-7,10,0.0013208497651523044,building,0.0019359150699767582,3
264,unet,sz3,1E-7,10,0.0013208497651523044,wall,0.017188511518481678,3
265,unet,sz3,1E-7,10,0.0013208497651523044,fence,0.006944096085077718,3
266,unet,sz3,1E-7,10,0.0013208497651523044,pole,0.0009205808839150129,3
267,unet,sz3,1E-7,10,0.0013208497651523044,traffic light,0.0,3
268,unet,sz3,1E-7,10,0.0013208497651523044,traffic sign,0.00018516239662245387,3
269,unet,sz3,1E-7,10,0.0013208497651523044,vegetation,4.254293824873689e-05,3
270,unet,sz3,1E-7,10,0.0013208497651523044,terrain,0.003158283000599382,3
271,unet,sz3,1E-7,10,0.0013208497651523044,sky,0.004651723027161664,3
272,unet,sz3,1E-7,10,0.0013208497651523044,person,0.004739480648042406,3
273,unet,sz3,1E-7,10,0.0013208497651523044,rider,0.0005314816604315355,3
274,unet,sz3,1E-7,10,0.0013208497651523044,car,0.0,3
275,unet,sz3,1E-7,10,0.0013208497651523044,truck,0.0,3
276,unet,sz3,1E-7,10,0.0013208497651523044,bus,0.0,3
277,unet,sz3,1E-7,10,0.0013208497651523044,train,0.0008599766016518535,3
278,unet,sz3,1E-7,10,0.0013208497651523044,motorcycle,0.0,3
279,unet,sz3,1E-7,10,0.0013208497651523044,bicycle,0.0,3
280,unet,sz3,1E-7,10,0.0013921020569705857,unlabeled,0.00010478835134581584,4
281,unet,sz3,1E-7,10,0.0013921020569705857,road,0.0035113680776104306,4
282,unet,sz3,1E-7,10,0.0013921020569705857,sidewalk,4.1382449703080924e-05,4
283,unet,sz3,1E-7,10,0.0013921020569705857,building,0.002054082095918005,4
284,unet,sz3,1E-7,10,0.0013921020569705857,wall,0.018085360607943413,4
285,unet,sz3,1E-7,10,0.0013921020569705857,fence,0.007832334437702416,4
286,unet,sz3,1E-7,10,0.0013921020569705857,pole,0.0010751211778146801,4
287,unet,sz3,1E-7,10,0.0013921020569705857,traffic light,0.0,4
288,unet,sz3,1E-7,10,0.0013921020569705857,traffic sign,0.00022407148225009134,4
289,unet,sz3,1E-7,10,0.0013921020569705857,vegetation,4.037758704294553e-05,4
290,unet,sz3,1E-7,10,0.0013921020569705857,terrain,0.0035831726953169294,4
291,unet,sz3,1E-7,10,0.0013921020569705857,sky,0.004272451226729014,4
292,unet,sz3,1E-7,10,0.0013921020569705857,person,0.004668403963265932,4
293,unet,sz3,1E-7,10,0.0013921020569705857,rider,0.0006522182213465589,4
294,unet,sz3,1E-7,10,0.0013921020569705857,car,0.0,4
295,unet,sz3,1E-7,10,0.0013921020569705857,truck,0.0,4
296,unet,sz3,1E-7,10,0.0013921020569705857,bus,0.0,4
297,unet,sz3,1E-7,10,0.0013921020569705857,train,0.0011863375630106032,4
298,unet,sz3,1E-7,10,0.0013921020569705857,motorcycle,0.0,4
299,unet,sz3,1E-7,10,0.0013921020569705857,bicycle,0.0,4
300,unet,sz3,1E-7,10,0.0013249977963660901,unlabeled,1.4634182034590329e-05,5
301,unet,sz3,1E-7,10,0.0013249977963660901,road,0.0033650785096206873,5
302,unet,sz3,1E-7,10,0.0013249977963660901,sidewalk,0.00010879720201544321,5
303,unet,sz3,1E-7,10,0.0013249977963660901,building,0.002014667725189996,5
304,unet,sz3,1E-7,10,0.0013249977963660901,wall,0.018382059874817055,5
305,unet,sz3,1E-7,10,0.0013249977963660901,fence,0.006803256969757732,5
306,unet,sz3,1E-7,10,0.0013249977963660901,pole,0.0011251743634929728,5
307,unet,sz3,1E-7,10,0.0013249977963660901,traffic light,0.0,5
308,unet,sz3,1E-7,10,0.0013249977963660901,traffic sign,0.00017691591898629476,5
309,unet,sz3,1E-7,10,0.0013249977963660901,vegetation,3.949888331014185e-05,5
310,unet,sz3,1E-7,10,0.0013249977963660901,terrain,0.0027610479845866774,5
311,unet,sz3,1E-7,10,0.0013249977963660901,sky,0.004521009094751792,5
312,unet,sz3,1E-7,10,0.0013249977963660901,person,0.004576825078768834,5
313,unet,sz3,1E-7,10,0.0013249977963660901,rider,0.0005155968032998196,5
314,unet,sz3,1E-7,10,0.0013249977963660901,car,0.0,5
315,unet,sz3,1E-7,10,0.0013249977963660901,truck,0.0,5
316,unet,sz3,1E-7,10,0.0013249977963660901,bus,0.0,5
317,unet,sz3,1E-7,10,0.0013249977963660901,train,0.0006453624858150192,5
318,unet,sz3,1E-7,10,0.0013249977963660901,motorcycle,0.0,5
319,unet,sz3,1E-7,10,0.0013249977963660901,bicycle,0.0,5
320,unet,sz3,1E-7,10,0.0012813357520833706,unlabeled,6.309227876692451e-06,6
321,unet,sz3,1E-7,10,0.0012813357520833706,road,0.003361408858161324,6
322,unet,sz3,1E-7,10,0.0012813357520833706,sidewalk,9.862214994314433e-06,6
323,unet,sz3,1E-7,10,0.0012813357520833706,building,0.0017854027132593144,6
324,unet,sz3,1E-7,10,0.0012813357520833706,wall,0.017538099192079284,6
325,unet,sz3,1E-7,10,0.0012813357520833706,fence,0.0066125465507430115,6
326,unet,sz3,1E-7,10,0.0012813357520833706,pole,0.0009418841846717456,6
327,unet,sz3,1E-7,10,0.0012813357520833706,traffic light,0.0,6
328,unet,sz3,1E-7,10,0.0012813357520833706,traffic sign,0.0002216044853666406,6
329,unet,sz3,1E-7,10,0.0012813357520833706,vegetation,3.7913268847918125e-05,6
330,unet,sz3,1E-7,10,0.0012813357520833706,terrain,0.0028065679791947898,6
331,unet,sz3,1E-7,10,0.0012813357520833706,sky,0.004615074376905405,6
332,unet,sz3,1E-7,10,0.0012813357520833706,person,0.0045493547883839625,6
333,unet,sz3,1E-7,10,0.0012813357520833706,rider,0.0004143149200915568,6
334,unet,sz3,1E-7,10,0.0012813357520833706,car,0.0,6
335,unet,sz3,1E-7,10,0.0012813357520833706,truck,0.0,6
336,unet,sz3,1E-7,10,0.0012813357520833706,bus,0.0,6
337,unet,sz3,1E-7,10,0.0012813357520833706,train,0.0006650728102586394,6
338,unet,sz3,1E-7,10,0.0012813357520833706,motorcycle,0.0,6
339,unet,sz3,1E-7,10,0.0012813357520833706,bicycle,0.0,6
340,unet,sz3,1E-7,10,0.00136153494273435,unlabeled,3.404964279549151e-05,7
341,unet,sz3,1E-7,10,0.00136153494273435,road,0.00342491801643412,7
342,unet,sz3,1E-7,10,0.00136153494273435,sidewalk,0.00016451003263442997,7
343,unet,sz3,1E-7,10,0.00136153494273435,building,0.0015763169343289748,7
344,unet,sz3,1E-7,10,0.00136153494273435,wall,0.020588356123258364,7
345,unet,sz3,1E-7,10,0.00136153494273435,fence,0.005538266397250778,7
346,unet,sz3,1E-7,10,0.00136153494273435,pole,0.0010440377709664695,7
347,unet,sz3,1E-7,10,0.00136153494273435,traffic light,0.0,7
348,unet,sz3,1E-7,10,0.00136153494273435,traffic sign,0.0002403976107468084,7
349,unet,sz3,1E-7,10,0.00136153494273435,vegetation,4.305444877087102e-05,7
350,unet,sz3,1E-7,10,0.00136153494273435,terrain,0.002977801840822956,7
351,unet,sz3,1E-7,10,0.00136153494273435,sky,0.004441839593317,7
352,unet,sz3,1E-7,10,0.00136153494273435,person,0.004778759116465422,7
353,unet,sz3,1E-7,10,0.00136153494273435,rider,0.00038672430700385346,7
354,unet,sz3,1E-7,10,0.00136153494273435,car,0.0,7
355,unet,sz3,1E-7,10,0.00136153494273435,truck,0.0,7
356,unet,sz3,1E-7,10,0.00136153494273435,bus,0.0,7
357,unet,sz3,1E-7,10,0.00136153494273435,train,0.0010531562181723623,7
358,unet,sz3,1E-7,10,0.00136153494273435,motorcycle,0.0,7
359,unet,sz3,1E-7,10,0.00136153494273435,bicycle,0.0,7
360,unet,sz3,1E-7,10,0.0012023817592850003,unlabeled,2.1061121715342558e-05,8
361,unet,sz3,1E-7,10,0.0012023817592850003,road,0.003413601617375898,8
362,unet,sz3,1E-7,10,0.0012023817592850003,sidewalk,5.5061693678032645e-05,8
363,unet,sz3,1E-7,10,0.0012023817592850003,building,0.0016921151497420323,8
364,unet,sz3,1E-7,10,0.0012023817592850003,wall,0.0151193081828446,8
365,unet,sz3,1E-7,10,0.0012023817592850003,fence,0.005370374402182985,8
366,unet,sz3,1E-7,10,0.0012023817592850003,pole,0.0010551482225899514,8
367,unet,sz3,1E-7,10,0.0012023817592850003,traffic light,0.0,8
368,unet,sz3,1E-7,10,0.0012023817592850003,traffic sign,0.00025204442397538213,8
369,unet,sz3,1E-7,10,0.0012023817592850003,vegetation,4.4523326417630325e-05,8
370,unet,sz3,1E-7,10,0.0012023817592850003,terrain,0.003151791167444561,8
371,unet,sz3,1E-7,10,0.0012023817592850003,sky,0.004347267814474889,8
372,unet,sz3,1E-7,10,0.0012023817592850003,person,0.004575875915934149,8
373,unet,sz3,1E-7,10,0.0012023817592850003,rider,0.0004966695922546758,8
374,unet,sz3,1E-7,10,0.0012023817592850003,car,0.0,8
375,unet,sz3,1E-7,10,0.0012023817592850003,truck,0.0,8
376,unet,sz3,1E-7,10,0.0012023817592850003,bus,0.0,8
377,unet,sz3,1E-7,10,0.0012023817592850003,train,0.0012861371850598816,8
378,unet,sz3,1E-7,10,0.0012023817592850003,motorcycle,0.0,8
379,unet,sz3,1E-7,10,0.0012023817592850003,bicycle,0.0,8
380,unet,sz3,1E-7,10,0.0012509751819351055,unlabeled,2.0032950196483176e-05,9
381,unet,sz3,1E-7,10,0.0012509751819351055,road,0.0034955972856832453,9
382,unet,sz3,1E-7,10,0.0012509751819351055,sidewalk,6.703549332208189e-05,9
383,unet,sz3,1E-7,10,0.0012509751819351055,building,0.0016892203633813473,9
384,unet,sz3,1E-7,10,0.0012509751819351055,wall,0.016603819292815635,9
385,unet,sz3,1E-7,10,0.0012509751819351055,fence,0.006511150255667839,9
386,unet,sz3,1E-7,10,0.0012509751819351055,pole,0.001092364321621048,9
387,unet,sz3,1E-7,10,0.0012509751819351055,traffic light,0.0,9
388,unet,sz3,1E-7,10,0.0012509751819351055,traffic sign,0.0002300423853094933,9
389,unet,sz3,1E-7,10,0.0012509751819351055,vegetation,4.294806034880606e-05,9
390,unet,sz3,1E-7,10,0.0012509751819351055,terrain,0.002602083161979677,9
391,unet,sz3,1E-7,10,0.0012509751819351055,sky,0.004449764161667648,9
392,unet,sz3,1E-7,10,0.0012509751819351055,person,0.004510159742979613,9
393,unet,sz3,1E-7,10,0.0012509751819351055,rider,0.0006393689764712217,9
394,unet,sz3,1E-7,10,0.0012509751819351055,car,0.0,9
395,unet,sz3,1E-7,10,0.0012509751819351055,truck,0.0,9
396,unet,sz3,1E-7,10,0.0012509751819351055,bus,0.0,9
397,unet,sz3,1E-7,10,0.0012509751819351055,train,0.0005795697343494546,9
398,unet,sz3,1E-7,10,0.0012509751819351055,motorcycle,0.0,9
399,unet,sz3,1E-7,10,0.0012509751819351055,bicycle,0.0,9
400,unet,sz3,1E-6,10,0.0011248454491260347,unlabeled,1.0526247603254391e-05,0
401,unet,sz3,1E-6,10,0.0011248454491260347,road,0.0024987777717420828,0
402,unet,sz3,1E-6,10,0.0011248454491260347,sidewalk,0.00012430750361527656,0
403,unet,sz3,1E-6,10,0.0011248454491260347,building,0.0019096298410249868,0
404,unet,sz3,1E-6,10,0.0011248454491260347,wall,0.012140157264911643,0
405,unet,sz3,1E-6,10,0.0011248454491260347,fence,0.005922055001344355,0
406,unet,sz3,1E-6,10,0.0011248454491260347,pole,0.0012938620508732295,0
407,unet,sz3,1E-6,10,0.0011248454491260347,traffic light,0.0,0
408,unet,sz3,1E-6,10,0.0011248454491260347,traffic sign,0.00021208516602580062,0
409,unet,sz3,1E-6,10,0.0011248454491260347,vegetation,1.2075593213516614e-05,0
410,unet,sz3,1E-6,10,0.0011248454491260347,terrain,0.0021523922716797355,0
411,unet,sz3,1E-6,10,0.0011248454491260347,sky,0.00583988757897851,0
412,unet,sz3,1E-6,10,0.0011248454491260347,person,0.005562522203025988,0
413,unet,sz3,1E-6,10,0.0011248454491260347,rider,0.0003029760511203228,0
414,unet,sz3,1E-6,10,0.0011248454491260347,car,0.0,0
415,unet,sz3,1E-6,10,0.0011248454491260347,truck,0.0,0
416,unet,sz3,1E-6,10,0.0011248454491260347,bus,0.0,0
417,unet,sz3,1E-6,10,0.0011248454491260347,train,0.00026349072512647553,0
418,unet,sz3,1E-6,10,0.0011248454491260347,motorcycle,0.0,0
419,unet,sz3,1E-6,10,0.0011248454491260347,bicycle,0.0,0
420,unet,sz3,1E-6,10,0.0010547655056907515,unlabeled,6.500175504738628e-06,1
421,unet,sz3,1E-6,10,0.0010547655056907515,road,0.0025492600916603336,1
422,unet,sz3,1E-6,10,0.0010547655056907515,sidewalk,3.770810158562567e-05,1
423,unet,sz3,1E-6,10,0.0010547655056907515,building,0.001942630356295804,1
424,unet,sz3,1E-6,10,0.0010547655056907515,wall,0.009537825547747002,1
425,unet,sz3,1E-6,10,0.0010547655056907515,fence,0.00558272265089282,1
426,unet,sz3,1E-6,10,0.0010547655056907515,pole,0.0016030051887417555,1
427,unet,sz3,1E-6,10,0.0010547655056907515,traffic light,0.0,1
428,unet,sz3,1E-6,10,0.0010547655056907515,traffic sign,0.00022225241886635145,1
429,unet,sz3,1E-6,10,0.0010547655056907515,vegetation,2.7764605826621725e-05,1
430,unet,sz3,1E-6,10,0.0010547655056907515,terrain,0.0024324018554135085,1
431,unet,sz3,1E-6,10,0.0010547655056907515,sky,0.0059833952436849375,1
432,unet,sz3,1E-6,10,0.0010547655056907515,person,0.005359402374927,1
433,unet,sz3,1E-6,10,0.0010547655056907515,rider,0.0002908828988558606,1
434,unet,sz3,1E-6,10,0.0010547655056907515,car,0.0,1
435,unet,sz3,1E-6,10,0.0010547655056907515,truck,0.0,1
436,unet,sz3,1E-6,10,0.0010547655056907515,bus,0.0,1
437,unet,sz3,1E-6,10,0.0010547655056907515,train,0.0002862756834831943,1
438,unet,sz3,1E-6,10,0.0010547655056907515,motorcycle,0.0,1
439,unet,sz3,1E-6,10,0.0010547655056907515,bicycle,0.0,1
440,unet,sz3,1E-6,10,0.0011023639327088757,unlabeled,3.512929176154237e-05,2
441,unet,sz3,1E-6,10,0.0011023639327088757,road,0.0026282903126634985,2
442,unet,sz3,1E-6,10,0.0011023639327088757,sidewalk,0.00012937480917215647,2
443,unet,sz3,1E-6,10,0.0011023639327088757,building,0.0019048089955615536,2
444,unet,sz3,1E-6,10,0.0011023639327088757,wall,0.010077989630429027,2
445,unet,sz3,1E-6,10,0.0011023639327088757,fence,0.007161898973714381,2
446,unet,sz3,1E-6,10,0.0011023639327088757,pole,0.0011821502932495404,2
447,unet,sz3,1E-6,10,0.0011023639327088757,traffic light,0.0,2
448,unet,sz3,1E-6,10,0.0011023639327088757,traffic sign,0.00022143896316081748,2
449,unet,sz3,1E-6,10,0.0011023639327088757,vegetation,3.482487669244319e-05,2
450,unet,sz3,1E-6,10,0.0011023639327088757,terrain,0.0022479519860511697,2
451,unet,sz3,1E-6,10,0.0011023639327088757,sky,0.005660027954999216,2
452,unet,sz3,1E-6,10,0.0011023639327088757,person,0.005713678522094206,2
453,unet,sz3,1E-6,10,0.0011023639327088757,rider,0.00015785861358956762,2
454,unet,sz3,1E-6,10,0.0011023639327088757,car,0.0,2
455,unet,sz3,1E-6,10,0.0011023639327088757,truck,0.0,2
456,unet,sz3,1E-6,10,0.0011023639327088757,bus,0.0,2
457,unet,sz3,1E-6,10,0.0011023639327088757,train,0.00032495048896266144,2
458,unet,sz3,1E-6,10,0.0011023639327088757,motorcycle,0.0,2
459,unet,sz3,1E-6,10,0.0011023639327088757,bicycle,0.0,2
460,unet,sz3,1E-6,10,0.0011773447768510126,unlabeled,1.2025841127414589e-05,3
461,unet,sz3,1E-6,10,0.0011773447768510126,road,0.00249705107638436,3
462,unet,sz3,1E-6,10,0.0011773447768510126,sidewalk,8.266691742298284e-06,3
463,unet,sz3,1E-6,10,0.0011773447768510126,building,0.0017220702101647552,3
464,unet,sz3,1E-6,10,0.0011773447768510126,wall,0.013269940627481469,3
465,unet,sz3,1E-6,10,0.0011773447768510126,fence,0.006881130886862855,3
466,unet,sz3,1E-6,10,0.0011773447768510126,pole,0.0013653497209327253,3
467,unet,sz3,1E-6,10,0.0011773447768510126,traffic light,0.0,3
468,unet,sz3,1E-6,10,0.0011773447768510126,traffic sign,0.00024177782690089182,3
469,unet,sz3,1E-6,10,0.0011773447768510126,vegetation,2.811799332471535e-05,3
470,unet,sz3,1E-6,10,0.0011773447768510126,terrain,0.002478269979696972,3
471,unet,sz3,1E-6,10,0.0011773447768510126,sky,0.005717847376433833,3
472,unet,sz3,1E-6,10,0.0011773447768510126,person,0.005219424482506797,3
473,unet,sz3,1E-6,10,0.0011773447768510126,rider,0.00025403538644274933,3
474,unet,sz3,1E-6,10,0.0011773447768510126,car,0.0,3
475,unet,sz3,1E-6,10,0.0011773447768510126,truck,0.0,3
476,unet,sz3,1E-6,10,0.0011773447768510126,bus,0.0,3
477,unet,sz3,1E-6,10,0.0011773447768510126,train,0.0003344143129325935,3
478,unet,sz3,1E-6,10,0.0011773447768510126,motorcycle,0.0,3
479,unet,sz3,1E-6,10,0.0011773447768510126,bicycle,0.0,3
480,unet,sz3,1E-6,10,0.0010260827340100424,unlabeled,8.863990923273295e-06,4
481,unet,sz3,1E-6,10,0.0010260827340100424,road,0.0026688751753339846,4
482,unet,sz3,1E-6,10,0.0010260827340100424,sidewalk,0.00012688019285789315,4
483,unet,sz3,1E-6,10,0.0010260827340100424,building,0.001802477707308983,4
484,unet,sz3,1E-6,10,0.0010260827340100424,wall,0.010223190272861896,4
485,unet,sz3,1E-6,10,0.0010260827340100424,fence,0.004547602577887967,4
486,unet,sz3,1E-6,10,0.0010260827340100424,pole,0.0012473831792423169,4
487,unet,sz3,1E-6,10,0.0010260827340100424,traffic light,0.0,4
488,unet,sz3,1E-6,10,0.0010260827340100424,traffic sign,0.0002378386328070244,4
489,unet,sz3,1E-6,10,0.0010260827340100424,vegetation,2.9822042417127455e-05,4
490,unet,sz3,1E-6,10,0.0010260827340100424,terrain,0.0019803548795944235,4
491,unet,sz3,1E-6,10,0.0010260827340100424,sky,0.006033404153393094,4
492,unet,sz3,1E-6,10,0.0010260827340100424,person,0.005515304215741823,4
493,unet,sz3,1E-6,10,0.0010260827340100424,rider,0.00018656716417910448,4
494,unet,sz3,1E-6,10,0.0010260827340100424,car,0.0,4
495,unet,sz3,1E-6,10,0.0010260827340100424,truck,0.0,4
496,unet,sz3,1E-6,10,0.0010260827340100424,bus,0.0,4
497,unet,sz3,1E-6,10,0.0010260827340100424,train,0.00027824877179253075,4
498,unet,sz3,1E-6,10,0.0010260827340100424,motorcycle,0.0,4
499,unet,sz3,1E-6,10,0.0010260827340100424,bicycle,0.0,4
500,unet,sz3,1E-6,10,0.0011017724017418433,unlabeled,2.4106260395824795e-05,5
501,unet,sz3,1E-6,10,0.0011017724017418433,road,0.002438247941130343,5
502,unet,sz3,1E-6,10,0.0011017724017418433,sidewalk,5.9318462090819686e-05,5
503,unet,sz3,1E-6,10,0.0011017724017418433,building,0.0020995116901924927,5
504,unet,sz3,1E-6,10,0.0011017724017418433,wall,0.012424033769421907,5
505,unet,sz3,1E-6,10,0.0011017724017418433,fence,0.004836565829488437,5
506,unet,sz3,1E-6,10,0.0011017724017418433,pole,0.0010849100947454273,5
507,unet,sz3,1E-6,10,0.0011017724017418433,traffic light,0.0,5
508,unet,sz3,1E-6,10,0.0011017724017418433,traffic sign,0.0002307552966993916,5
509,unet,sz3,1E-6,10,0.0011017724017418433,vegetation,2.961535142819118e-05,5
510,unet,sz3,1E-6,10,0.0011017724017418433,terrain,0.0026004401862438167,5
511,unet,sz3,1E-6,10,0.0011017724017418433,sky,0.006115704081335957,5
512,unet,sz3,1E-6,10,0.0011017724017418433,person,0.005034204418096189,5
513,unet,sz3,1E-6,10,0.0011017724017418433,rider,0.0001986505462890023,5
514,unet,sz3,1E-6,10,0.0011017724017418433,car,0.0,5
515,unet,sz3,1E-6,10,0.0011017724017418433,truck,0.0,5
516,unet,sz3,1E-6,10,0.0011017724017418433,bus,0.0,5
517,unet,sz3,1E-6,10,0.0011017724017418433,train,0.000284197731664874,5
518,unet,sz3,1E-6,10,0.0011017724017418433,motorcycle,0.0,5
519,unet,sz3,1E-6,10,0.0011017724017418433,bicycle,0.0,5
520,unet,sz3,1E-6,10,0.001056462570690529,unlabeled,4.033539689223834e-06,6
521,unet,sz3,1E-6,10,0.001056462570690529,road,0.0026754096156984745,6
522,unet,sz3,1E-6,10,0.001056462570690529,sidewalk,0.00011258725512272011,6
523,unet,sz3,1E-6,10,0.001056462570690529,building,0.0017371288527181805,6
524,unet,sz3,1E-6,10,0.001056462570690529,wall,0.010625702856275992,6
525,unet,sz3,1E-6,10,0.001056462570690529,fence,0.005622232381056352,6
526,unet,sz3,1E-6,10,0.001056462570690529,pole,0.0012054827895125535,6
527,unet,sz3,1E-6,10,0.001056462570690529,traffic light,0.0,6
528,unet,sz3,1E-6,10,0.001056462570690529,traffic sign,0.00023488675593891112,6
529,unet,sz3,1E-6,10,0.001056462570690529,vegetation,4.523306058655879e-05,6
530,unet,sz3,1E-6,10,0.001056462570690529,terrain,0.0020377666077978536,6
531,unet,sz3,1E-6,10,0.001056462570690529,sky,0.005637562237090336,6
532,unet,sz3,1E-6,10,0.001056462570690529,person,0.005316424607108733,6
533,unet,sz3,1E-6,10,0.001056462570690529,rider,0.00033781454670803174,6
534,unet,sz3,1E-6,10,0.001056462570690529,car,0.0,6
535,unet,sz3,1E-6,10,0.001056462570690529,truck,0.0,6
536,unet,sz3,1E-6,10,0.001056462570690529,bus,0.0,6
537,unet,sz3,1E-6,10,0.001056462570690529,train,0.0003274622981740702,6
538,unet,sz3,1E-6,10,0.001056462570690529,motorcycle,0.0,6
539,unet,sz3,1E-6,10,0.001056462570690529,bicycle,0.0,6
540,unet,sz3,1E-6,10,0.001084767618420324,unlabeled,3.9217128080689244e-05,7
541,unet,sz3,1E-6,10,0.001084767618420324,road,0.0025564121346736213,7
542,unet,sz3,1E-6,10,0.001084767618420324,sidewalk,5.525305377373145e-05,7
543,unet,sz3,1E-6,10,0.001084767618420324,building,0.0022020542840887804,7
544,unet,sz3,1E-6,10,0.001084767618420324,wall,0.008874006417511017,7
545,unet,sz3,1E-6,10,0.001084767618420324,fence,0.00679244762574648,7
546,unet,sz3,1E-6,10,0.001084767618420324,pole,0.0013167344984438593,7
547,unet,sz3,1E-6,10,0.001084767618420324,traffic light,0.0,7
548,unet,sz3,1E-6,10,0.001084767618420324,traffic sign,0.00022779383967225298,7
549,unet,sz3,1E-6,10,0.001084767618420324,vegetation,2.377056794103729e-05,7
550,unet,sz3,1E-6,10,0.001084767618420324,terrain,0.002811177911378312,7
551,unet,sz3,1E-6,10,0.001084767618420324,sky,0.005741081130737254,7
552,unet,sz3,1E-6,10,0.001084767618420324,person,0.005477308294209703,7
553,unet,sz3,1E-6,10,0.001084767618420324,rider,0.00029579693196670566,7
554,unet,sz3,1E-6,10,0.001084767618420324,car,0.0,7
555,unet,sz3,1E-6,10,0.001084767618420324,truck,0.0,7
556,unet,sz3,1E-6,10,0.001084767618420324,bus,0.0,7
557,unet,sz3,1E-6,10,0.001084767618420324,train,0.00046904520806757756,7
558,unet,sz3,1E-6,10,0.001084767618420324,motorcycle,0.0,7
559,unet,sz3,1E-6,10,0.001084767618420324,bicycle,0.0,7
560,unet,sz3,1E-6,10,0.0011172251862910504,unlabeled,4.1139125941674595e-06,8
561,unet,sz3,1E-6,10,0.0011172251862910504,road,0.0025911972830371,8
562,unet,sz3,1E-6,10,0.0011172251862910504,sidewalk,8.641339112492321e-05,8
563,unet,sz3,1E-6,10,0.0011172251862910504,building,0.0019015385702016256,8
564,unet,sz3,1E-6,10,0.0011172251862910504,wall,0.011627557712268009,8
565,unet,sz3,1E-6,10,0.0011172251862910504,fence,0.00651921160447348,8
566,unet,sz3,1E-6,10,0.0011172251862910504,pole,0.001292668865981476,8
567,unet,sz3,1E-6,10,0.0011172251862910504,traffic light,0.0,8
568,unet,sz3,1E-6,10,0.0011172251862910504,traffic sign,0.0002395591195228074,8
569,unet,sz3,1E-6,10,0.0011172251862910504,vegetation,3.7492064786287954e-05,8
570,unet,sz3,1E-6,10,0.0011172251862910504,terrain,0.0021069020683350476,8
571,unet,sz3,1E-6,10,0.0011172251862910504,sky,0.005917011559613382,8
572,unet,sz3,1E-6,10,0.0011172251862910504,person,0.00497568320775223,8
573,unet,sz3,1E-6,10,0.0011172251862910504,rider,0.000330539812831831,8
574,unet,sz3,1E-6,10,0.0011172251862910504,car,0.0,8
575,unet,sz3,1E-6,10,0.0011172251862910504,truck,0.0,8
